GEO_ID,County_Area,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races
0500000US21141,"Logan County, Kentucky",3.6,87.5,4.5,0.2,0.3,3.7
0500000US21143,"Lyon County, Kentucky",2.2,87.3,6.8,0.4,0.5,2.5
0500000US21145,"McCracken County, Kentucky",3.4,81.1,9.7,0.1,0.9,4.2
0500000US21147,"McCreary County, Kentucky",2.2,88.8,6.1,0.1,0.1,2.6
0500000US21149,"McLean County, Kentucky",2.2,94.1,0.5,0.0,0.3,2.6
0500000US21151,"Madison County, Kentucky",3.5,87.6,3.9,0.1,0.9,3.6
0500000US21153,"Magoffin County, Kentucky",0.9,97.2,0.1,0.2,0.2,1.3
0500000US21155,"Marion County, Kentucky",3.7,86.4,7.6,0.0,0.6,1.7
0500000US21157,"Marshall County, Kentucky",2.0,95.4,0.6,0.2,0.4,1.5
0500000US21159,"Martin County, Kentucky",1.7,84.7,7.8,0.4,0.0,5.1
0500000US21161,"Mason County, Kentucky",2.4,86.9,5.9,0.1,0.9,3.7
0500000US21163,"Meade County, Kentucky",4.2,88.0,3.3,0.1,0.6,3.3
0500000US21165,"Menifee County, Kentucky",2.8,95.5,0.1,0.0,0.0,1.5
0500000US21167,"Mercer County, Kentucky",3.4,90.0,3.1,0.1,0.2,3.1
0500000US21169,"Metcalfe County, Kentucky",2.8,93.5,2.5,0.1,0.0,1.2
0500000US21171,"Monroe County, Kentucky",4.6,91.3,1.8,0.1,0.0,2.2
0500000US21173,"Montgomery County, Kentucky",3.5,91.6,1.3,0.3,0.5,2.6
0500000US21175,"Morgan County, Kentucky",3.6,89.2,5.0,0.0,0.5,1.7
0500000US21177,"Muhlenberg County, Kentucky",2.0,91.9,2.0,0.1,1.0,2.9
0500000US21179,"Nelson County, Kentucky",2.9,89.1,5.2,0.0,0.5,2.2
0500000US21181,"Nicholas County, Kentucky",1.0,95.5,1.2,0.0,0.0,2.3
0500000US21183,"Ohio County, Kentucky",4.8,91.9,0.6,0.2,0.2,2.0
0500000US21185,"Oldham County, Kentucky",5.0,85.6,2.9,0.1,1.6,4.1
0500000US21187,"Owen County, Kentucky",2.6,93.7,0.3,0.1,0.0,2.9
0500000US21189,"Owsley County, Kentucky",0.1,95.5,0.0,0.0,0.2,4.3
0500000US21191,"Pendleton County, Kentucky",1.6,92.3,0.4,0.1,0.2,5.0
0500000US21193,"Perry County, Kentucky",0.2,93.7,1.7,0.1,0.6,3.3
0500000US21195,"Pike County, Kentucky",1.3,93.9,0.6,0.0,0.6,3.6
0500000US21197,"Powell County, Kentucky",1.6,93.6,2.0,0.1,0.0,1.9
0500000US21199,"Pulaski County, Kentucky",3.1,92.3,0.8,0.1,0.8,2.8
0500000US21201,"Robertson County, Kentucky",0.8,91.8,3.6,0.2,0.0,3.6
0500000US21203,"Rockcastle County, Kentucky",1.3,95.3,0.6,0.0,0.1,2.1
0500000US21205,"Rowan County, Kentucky",2.4,93.5,1.4,0.1,0.8,1.8
0500000US21207,"Russell County, Kentucky",4.6,91.5,1.1,0.0,0.3,2.4
0500000US21209,"Scott County, Kentucky",5.8,84.1,4.7,0.0,1.0,4.0
0500000US21211,"Shelby County, Kentucky",11.0,77.6,3.7,0.2,0.9,6.2
0500000US21213,"Simpson County, Kentucky",3.6,83.9,6.9,0.1,0.2,5.3
0500000US21215,"Spencer County, Kentucky",2.7,92.5,0.8,0.1,0.5,3.1
0500000US21217,"Taylor County, Kentucky",3.1,87.7,4.6,0.0,1.0,3.6
0500000US21219,"Todd County, Kentucky",5.3,83.6,6.7,0.0,0.2,3.0
0500000US21221,"Trigg County, Kentucky",2.7,86.3,4.2,0.0,0.2,6.4
0500000US21223,"Trimble County, Kentucky",3.0,92.2,1.1,0.1,0.3,2.6
0500000US21225,"Union County, Kentucky",1.7,88.1,6.9,0.0,0.1,2.7
0500000US21227,"Warren County, Kentucky",7.1,73.8,9.1,0.1,5.0,4.2
0500000US21229,"Washington County, Kentucky",0.2,87.4,4.6,0.0,0.6,7.2
0500000US21231,"Wayne County, Kentucky",4.5,91.4,1.2,0.3,0.0,2.5
0500000US21233,"Webster County, Kentucky",7.1,86.6,4.1,0.0,0.0,1.9
0500000US21235,"Whitley County, Kentucky",2.1,94.4,1.1,0.0,0.3,2.0
0500000US21237,"Wolfe County, Kentucky",1.6,95.1,0.2,0.1,0.0,2.7
0500000US21239,"Woodford County, Kentucky",7.8,84.4,3.8,0.0,0.4,3.1
0500000US22001,"Acadia Parish, Louisiana",3.3,76.2,16.0,0.1,0.2,4.1
0500000US22003,"Allen Parish, Louisiana",6.0,64.2,20.7,1.1,0.7,7.0
0500000US22005,"Ascension Parish, Louisiana",8.4,63.5,22.8,0.2,1.0,3.6
0500000US22007,"Assumption Parish, Louisiana",4.3,63.9,27.7,0.7,0.9,2.4
0500000US22009,"Avoyelles Parish, Louisiana",4.0,62.7,27.4,0.5,0.7,4.6
0500000US22011,"Beauregard Parish, Louisiana",3.9,79.0,10.8,0.1,0.7,4.8
0500000US22013,"Bienville Parish, Louisiana",2.3,53.5,40.3,0.2,0.2,3.1
0500000US22015,"Bossier Parish, Louisiana",8.3,61.6,23.5,0.1,1.6,4.3
0500000US22017,"Caddo Parish, Louisiana",3.8,42.1,48.7,0.2,1.2,3.6
0500000US22019,"Calcasieu Parish, Louisiana",5.4,64.7,23.3,0.1,1.5,4.3
0500000US22021,"Caldwell Parish, Louisiana",1.2,75.3,19.3,0.0,0.0,4.0
0500000US22023,"Cameron Parish, Louisiana",0.5,85.8,3.3,1.6,0.0,8.8
0500000US22025,"Catahoula Parish, Louisiana",0.6,62.7,34.3,0.2,0.1,2.0
0500000US22027,"Claiborne Parish, Louisiana",0.6,44.4,50.3,0.1,0.1,4.5
0500000US22029,"Concordia Parish, Louisiana",2.8,55.5,39.0,0.3,0.2,2.1
0500000US22031,"De Soto Parish, Louisiana",3.2,58.8,34.4,0.4,0.3,2.7
0500000US22033,"East Baton Rouge Parish, Louisiana",6.9,41.6,43.6,0.1,3.3,4.0
0500000US22035,"East Carroll Parish, Louisiana",2.3,28.2,62.0,0.7,0.0,6.6
0500000US22037,"East Feliciana Parish, Louisiana",2.0,54.4,39.6,0.3,0.2,3.3
0500000US22039,"Evangeline Parish, Louisiana",4.9,64.5,25.5,0.1,0.4,3.5
0500000US22041,"Franklin Parish, Louisiana",1.7,65.4,28.0,0.0,0.2,4.8
0500000US22043,"Grant Parish, Louisiana",6.3,73.9,15.0,1.1,0.8,2.9
0500000US22045,"Iberia Parish, Louisiana",5.6,56.0,31.0,0.3,2.5,4.1
0500000US22047,"Iberville Parish, Louisiana",5.2,46.0,43.2,0.2,0.0,4.6
0500000US22049,"Jackson Parish, Louisiana",3.5,65.7,23.6,0.4,0.4,5.3
0500000US22051,"Jefferson Parish, Louisiana",18.9,47.2,25.1,0.1,4.2,3.7
0500000US22053,"Jefferson Davis Parish, Louisiana",2.5,77.1,14.5,0.3,0.2,4.8
0500000US22055,"Lafayette Parish, Louisiana",6.7,61.7,25.4,0.1,1.9,3.6
0500000US22057,"Lafourche Parish, Louisiana",5.9,74.2,12.8,2.3,0.6,4.0
0500000US22059,"LaSalle Parish, Louisiana",9.1,75.3,11.5,0.0,1.0,2.6
0500000US22061,"Lincoln Parish, Louisiana",3.7,52.7,36.9,0.6,1.3,4.2
0500000US22063,"Livingston Parish, Louisiana",6.6,80.2,8.9,0.1,0.7,3.0
0500000US22065,"Madison Parish, Louisiana",2.6,32.6,61.9,0.3,0.0,2.7
0500000US22067,"Morehouse Parish, Louisiana",1.7,47.2,48.3,0.1,0.2,2.0
0500000US22069,"Natchitoches Parish, Louisiana",3.9,50.5,39.4,0.9,0.7,3.7
0500000US22071,"Orleans Parish, Louisiana",8.2,30.1,53.9,0.1,2.8,4.0
0500000US22073,"Ouachita Parish, Louisiana",3.7,55.3,37.2,0.1,1.1,2.3
0500000US22075,"Plaquemines Parish, Louisiana",9.8,58.8,20.4,1.1,3.5,6.2
0500000US22077,"Pointe Coupee Parish, Louisiana",3.5,59.7,32.6,0.4,0.1,3.6
0500000US22079,"Rapides Parish, Louisiana",4.2,59.4,30.7,0.4,1.1,3.7
0500000US22081,"Red River Parish, Louisiana",1.9,55.5,40.3,0.0,0.0,2.4
0500000US22083,"Richland Parish, Louisiana",2.3,60.2,35.7,0.1,0.1,1.6
0500000US22085,"Sabine Parish, Louisiana",3.5,66.4,14.6,6.9,0.4,7.4
0500000US22087,"St. Bernard Parish, Louisiana",13.9,55.5,23.6,0.7,1.9,4.2
0500000US22089,"St. Charles Parish, Louisiana",8.2,62.5,22.1,0.9,0.8,4.4
0500000US22091,"St. Helena Parish, Louisiana",0.9,44.6,50.7,0.6,0.4,2.9
0500000US22093,"St. James Parish, Louisiana",2.0,49.3,47.4,0.1,0.0,1.1
0500000US22095,"St. John the Baptist Parish, Louisiana",8.9,29.5,56.8,0.1,0.9,3.3
0500000US22097,"St. Landry Parish, Louisiana",3.1,52.1,39.7,0.1,0.6,3.3
0500000US22099,"St. Martin Parish, Louisiana",3.6,63.1,28.6,0.2,0.8,3.3
0500000US22101,"St. Mary Parish, Louisiana",9.8,53.4,28.8,1.5,1.0,5.2
0500000US22103,"St. Tammany Parish, Louisiana",8.2,72.4,12.0,0.2,1.3,4.6
0500000US22105,"Tangipahoa Parish, Louisiana",5.8,60.5,29.2,0.1,0.8,3.3
0500000US22107,"Tensas Parish, Louisiana",1.1,41.3,54.0,0.0,1.0,2.6
0500000US22109,"Terrebonne Parish, Louisiana",7.2,63.8,18.3,4.5,1.1,4.8
0500000US22111,"Union Parish, Louisiana",5.8,69.0,23.5,0.0,0.2,1.4
0500000US22113,"Vermilion Parish, Louisiana",4.5,75.9,12.8,0.1,2.0,4.0
0500000US22115,"Vernon Parish, Louisiana",9.4,70.0,12.2,0.7,1.6,5.4
0500000US22117,"Washington Parish, Louisiana",3.3,62.5,26.8,0.5,0.1,6.1
0500000US22119,"Webster Parish, Louisiana",2.3,61.3,33.5,0.3,0.3,2.1
0500000US22121,"West Baton Rouge Parish, Louisiana",4.6,52.2,40.8,0.0,0.5,1.7
0500000US22123,"West Carroll Parish, Louisiana",3.7,79.5,14.7,0.2,0.2,1.4
0500000US22125,"West Feliciana Parish, Louisiana",4.1,50.1,42.9,0.5,0.3,1.5
0500000US22127,"Winn Parish, Louisiana",7.8,60.7,26.5,0.0,1.8,2.8
0500000US23001,"Androscoggin County, Maine",2.2,87.2,5.5,0.0,1.2,3.6
0500000US23003,"Aroostook County, Maine",1.7,92.5,0.7,1.1,0.3,3.3
0500000US23005,"Cumberland County, Maine",2.8,85.6,3.4,0.1,2.2,5.5
0500000US23007,"Franklin County, Maine",1.7,93.1,0.8,0.2,0.6,3.3
0500000US23009,"Hancock County, Maine",1.9,92.6,1.0,0.4,1.0,2.8
0500000US23011,"Kennebec County, Maine",2.3,91.8,0.9,0.2,0.9,3.7
0500000US23013,"Knox County, Maine",1.9,93.2,0.3,0.1,0.5,3.8
0500000US23015,"Lincoln County, Maine",1.4,93.1,0.8,0.3,0.7,3.7
0500000US23017,"Oxford County, Maine",1.7,92.2,0.3,0.2,0.7,4.5
0500000US23019,"Penobscot County, Maine",2.1,91.1,1.1,0.7,1.1,3.4
0500000US23021,"Piscataquis County, Maine",1.9,92.7,1.0,0.1,0.8,3.3
0500000US23023,"Sagadahoc County, Maine",2.0,92.0,0.5,0.0,0.7,4.4
0500000US23025,"Somerset County, Maine",1.5,93.8,0.5,0.1,0.4,3.4
0500000US23027,"Waldo County, Maine",1.6,92.8,0.4,0.2,0.5,4.0
0500000US23029,"Washington County, Maine",2.5,87.6,0.7,4.4,0.3,4.1
0500000US23031,"York County, Maine",2.2,90.1,1.1,0.1,1.1,4.9
0500000US24001,"Allegany County, Maryland",2.0,85.9,6.8,0.2,1.0,3.6
0500000US24003,"Anne Arundel County, Maryland",10.5,61.7,17.6,0.1,4.2,5.4
0500000US24005,"Baltimore County, Maryland",7.8,51.1,30.1,0.1,6.1,4.1
0500000US24009,"Calvert County, Maryland",5.2,73.6,11.9,0.1,1.9,6.6
0500000US24011,"Caroline County, Maryland",9.3,72.5,12.6,0.0,0.7,4.4
0500000US24013,"Carroll County, Maryland",5.1,84.5,4.0,0.1,2.4,3.2
0500000US24015,"Cecil County, Maryland",5.6,80.4,7.1,0.1,1.2,5.0
0500000US24017,"Charles County, Maryland",7.9,32.0,48.4,0.2,3.3,7.4
0500000US24019,"Dorchester County, Maryland",6.1,60.7,24.8,0.0,1.2,6.4
0500000US24021,"Frederick County, Maryland",12.9,65.7,10.1,0.1,5.9,5.0
0500000US24023,"Garrett County, Maryland",1.4,94.7,0.6,0.2,0.5,2.0
0500000US24025,"Harford County, Maryland",5.8,71.6,14.1,0.1,3.0,4.7
0500000US24027,"Howard County, Maryland",8.7,45.9,19.7,0.1,19.2,5.7
0500000US24029,"Kent County, Maryland",5.8,75.9,14.0,0.0,1.3,2.7
0500000US24031,"Montgomery County, Maryland",21.0,39.5,18.3,0.1,15.3,4.8
0500000US24033,"Prince George's County, Maryland",22.5,10.8,58.2,0.1,3.9,3.8
0500000US24035,"Queen Anne's County, Maryland",5.7,82.5,5.5,0.0,1.0,4.6
0500000US24037,"St. Mary's County, Maryland",6.1,70.3,14.6,0.1,2.6,5.9
0500000US24039,"Somerset County, Maryland",4.6,50.8,38.5,0.2,0.7,4.7
0500000US24041,"Talbot County, Maryland",9.6,73.8,12.2,0.1,1.4,2.5
0500000US24043,"Washington County, Maryland",7.9,73.3,11.5,0.1,1.6,5.3
0500000US24045,"Wicomico County, Maryland",7.1,57.9,26.5,0.0,2.4,5.4
0500000US24047,"Worcester County, Maryland",4.0,77.8,12.0,0.0,1.4,4.0
0500000US24510,"Baltimore city, Maryland",8.2,26.0,58.5,0.2,2.6,3.9
0500000US25001,"Barnstable County, Massachusetts",3.7,85.2,2.8,0.3,1.5,5.2
0500000US25003,"Berkshire County, Massachusetts",5.9,84.8,2.6,0.1,1.9,4.3
0500000US25005,"Bristol County, Massachusetts",10.2,75.3,4.0,0.1,2.4,6.2
0500000US25007,"Dukes County, Massachusetts",3.3,80.0,2.7,1.0,1.5,8.6
0500000US25009,"Essex County, Massachusetts",24.1,64.5,3.5,0.0,3.5,3.5
0500000US25011,"Franklin County, Massachusetts",5.4,87.5,1.3,0.0,2.0,3.2
0500000US25013,"Hampden County, Massachusetts",27.0,59.3,7.6,0.0,2.5,3.1
0500000US25015,"Hampshire County, Massachusetts",7.4,80.3,2.5,0.1,5.3,4.1
0500000US25017,"Middlesex County, Massachusetts",9.3,65.1,4.7,0.1,13.6,5.8
0500000US25019,"Nantucket County, Massachusetts",17.0,68.2,9.4,0.1,1.7,2.7
0500000US25021,"Norfolk County, Massachusetts",5.8,68.7,7.1,0.1,12.4,4.8
0500000US25023,"Plymouth County, Massachusetts",4.9,76.1,7.8,0.1,1.7,6.8
0500000US25025,"Suffolk County, Massachusetts",23.2,43.6,17.1,0.1,9.2,5.6
0500000US25027,"Worcester County, Massachusetts",13.7,70.3,4.8,0.1,5.3,4.7
0500000US26001,"Alcona County, Michigan",1.7,93.1,0.7,0.3,0.5,3.4
0500000US26003,"Alger County, Michigan",1.8,81.4,7.6,2.3,0.3,5.9
0500000US26005,"Allegan County, Michigan",8.1,84.6,1.2,0.2,0.7,4.7
0500000US26007,"Alpena County, Michigan",1.7,92.4,1.0,0.1,0.2,4.2
0500000US26009,"Antrim County, Michigan",2.2,92.4,0.5,0.5,0.3,3.2
0500000US26011,"Arenac County, Michigan",2.2,93.0,0.7,0.4,0.1,3.5
0500000US26013,"Baraga County, Michigan",1.7,72.0,6.3,11.8,0.8,7.2
0500000US26015,"Barry County, Michigan",3.7,91.8,0.3,0.1,0.6,3.1
0500000US26017,"Bay County, Michigan",5.9,88.2,1.0,0.1,0.5,3.7
0500000US26019,"Benzie County, Michigan",2.5,91.4,0.6,0.9,0.5,3.2
0500000US26021,"Berrien County, Michigan",6.3,72.7,13.1,0.2,1.8,5.2
0500000US26023,"Branch County, Michigan",6.8,86.4,1.7,0.1,0.4,4.1
0500000US26025,"Calhoun County, Michigan",5.9,75.3,9.6,0.3,2.6,6.0
0500000US26027,"Cass County, Michigan",4.5,84.0,4.0,0.7,0.8,5.2
0500000US26029,"Charlevoix County, Michigan",2.0,92.3,0.5,0.7,0.7,3.4
0500000US26031,"Cheboygan County, Michigan",1.7,89.0,0.9,2.2,0.5,5.4
0500000US26033,"Chippewa County, Michigan",2.3,67.3,5.6,13.2,0.7,10.2
0500000US26035,"Clare County, Michigan",2.3,92.8,0.9,0.4,0.3,3.0
0500000US26037,"Clinton County, Michigan",5.2,87.3,1.8,0.2,1.5,3.4
0500000US26039,"Crawford County, Michigan",2.4,91.5,0.4,0.2,0.8,4.1
0500000US26041,"Delta County, Michigan",1.5,89.9,0.2,1.5,0.5,6.1
0500000US26043,"Dickinson County, Michigan",2.0,92.3,0.3,0.4,0.3,4.0
0500000US26045,"Eaton County, Michigan",6.3,79.8,6.7,0.2,2.2,4.1
0500000US26047,"Emmet County, Michigan",2.1,89.1,0.4,1.5,0.5,5.8
0500000US26049,"Genesee County, Michigan",4.3,70.0,19.1,0.2,1.1,4.8
0500000US26051,"Gladwin County, Michigan",2.2,92.7,0.3,0.4,0.4,3.6
0500000US26053,"Gogebic County, Michigan",2.0,90.5,0.4,2.4,0.6,3.8
0500000US26055,"Grand Traverse County, Michigan",3.4,90.5,0.8,0.4,0.7,4.1
0500000US26057,"Gratiot County, Michigan",7.7,83.0,5.8,0.3,0.4,2.7
0500000US26059,"Hillsdale County, Michigan",2.8,92.1,0.7,0.0,0.3,3.6
0500000US26061,"Houghton County, Michigan",1.8,90.9,1.1,0.5,2.9,1.9
0500000US26063,"Huron County, Michigan",2.8,93.3,0.3,0.2,0.6,2.3
0500000US26065,"Ingham County, Michigan",8.7,66.6,11.0,0.2,6.2,6.4
0500000US26067,"Ionia County, Michigan",5.3,85.3,3.3,0.5,0.5,4.8
0500000US26069,"Iosco County, Michigan",2.8,91.3,0.9,0.1,0.8,3.7
0500000US26071,"Iron County, Michigan",2.3,90.6,0.9,0.8,0.6,3.7
0500000US26073,"Isabella County, Michigan",5.1,83.0,2.4,2.5,1.6,4.9
0500000US26075,"Jackson County, Michigan",4.1,82.0,7.4,0.2,0.8,5.4
0500000US26077,"Kalamazoo County, Michigan",5.9,74.6,10.8,0.1,2.8,5.4
0500000US26079,"Kalkaska County, Michigan",2.3,92.3,0.8,0.2,0.5,3.7
0500000US26081,"Kent County, Michigan",11.7,70.4,9.4,0.2,3.2,4.6
0500000US26083,"Keweenaw County, Michigan",2.0,92.7,0.0,0.1,0.0,3.2
0500000US26085,"Lake County, Michigan",9.3,75.5,7.8,0.8,0.3,5.5
0500000US26087,"Lapeer County, Michigan",5.0,89.7,1.0,0.1,0.3,3.5
0500000US26089,"Leelanau County, Michigan",4.3,89.0,0.6,2.1,0.5,3.2
0500000US26091,"Lenawee County, Michigan",8.9,84.8,2.3,0.1,0.3,3.3
0500000US26093,"Livingston County, Michigan",3.0,92.4,0.6,0.2,0.9,2.6
0500000US26095,"Luce County, Michigan",2.0,76.4,8.2,6.4,0.1,6.8
0500000US26097,"Mackinac County, Michigan",2.3,71.1,4.8,13.7,0.6,7.5
0500000US26099,"Macomb County, Michigan",3.2,74.1,12.7,0.1,5.1,4.4
0500000US26101,"Manistee County, Michigan",3.6,87.4,3.2,1.2,0.4,4.0
0500000US26103,"Marquette County, Michigan",2.1,90.7,1.3,0.9,0.5,4.2
0500000US26105,"Mason County, Michigan",4.9,89.4,1.0,0.4,0.5,3.7
0500000US26107,"Mecosta County, Michigan",3.0,89.6,2.1,0.5,0.7,3.9
0500000US26109,"Menominee County, Michigan",2.4,91.1,0.4,2.0,0.4,3.6
0500000US26111,"Midland County, Michigan",3.4,89.2,1.2,0.2,2.2,3.4
0500000US26113,"Missaukee County, Michigan",3.4,90.4,0.3,0.2,0.4,5.0
0500000US26115,"Monroe County, Michigan",4.4,88.5,2.2,0.0,0.4,4.1
0500000US26117,"Montcalm County, Michigan",4.5,87.0,3.2,0.2,0.2,4.4
0500000US26119,"Montmorency County, Michigan",1.7,93.0,0.7,0.3,0.6,3.6
0500000US26121,"Muskegon County, Michigan",6.3,75.0,12.0,0.4,0.6,5.6
0500000US26123,"Newaygo County, Michigan",6.3,87.2,0.8,0.3,0.4,4.1
0500000US26125,"Oakland County, Michigan",5.0,68.2,12.7,0.1,8.5,4.8
0500000US26127,"Oceana County, Michigan",15.5,79.5,1.0,0.5,0.1,3.2
0500000US26129,"Ogemaw County, Michigan",2.3,92.5,0.5,0.2,0.8,3.5
0500000US26131,"Ontonagon County, Michigan",1.8,92.3,0.5,0.4,0.4,4.2
0500000US26133,"Osceola County, Michigan",2.1,91.6,1.1,0.3,0.4,3.7
0500000US26135,"Oscoda County, Michigan",2.1,93.1,0.4,0.3,0.2,3.8
0500000US26137,"Otsego County, Michigan",2.0,92.9,0.7,0.3,0.6,3.3
0500000US26139,"Ottawa County, Michigan",10.3,81.7,1.5,0.1,2.7,3.2
0500000US26141,"Presque Isle County, Michigan",1.6,94.2,0.2,0.2,0.2,3.4
0500000US26143,"Roscommon County, Michigan",2.0,92.4,0.7,0.2,0.1,4.4
0500000US26145,"Saginaw County, Michigan",9.2,67.8,18.1,0.1,1.2,3.4
0500000US26147,"St. Clair County, Michigan",3.7,89.7,2.1,0.1,0.5,3.6
0500000US26149,"St. Joseph County, Michigan",9.4,83.5,2.1,0.0,0.7,3.8
0500000US26151,"Sanilac County, Michigan",4.3,91.9,0.4,0.1,0.3,2.8
0500000US26153,"Schoolcraft County, Michigan",1.7,81.7,0.5,7.3,0.2,8.6
0500000US26155,"Shiawassee County, Michigan",3.2,92.7,0.4,0.1,0.4,2.9
0500000US26157,"Tuscola County, Michigan",3.8,91.5,1.0,0.2,0.4,3.0
0500000US26159,"Van Buren County, Michigan",12.5,78.2,3.5,0.4,0.5,4.4
0500000US26161,"Washtenaw County, Michigan",5.8,67.2,11.3,0.2,9.2,5.8
0500000US26163,"Wayne County, Michigan",6.9,47.9,36.6,0.2,3.7,4.3
0500000US26165,"Wexford County, Michigan",2.7,90.8,1.1,0.2,0.6,4.5
0500000US27001,"Aitkin County, Minnesota",1.5,92.5,0.6,1.4,0.2,2.9
0500000US27003,"Anoka County, Minnesota",5.8,74.5,8.8,0.4,5.6,4.6
0500000US27005,"Becker County, Minnesota",2.0,84.9,0.7,4.7,0.5,6.7
0500000US27007,"Beltrami County, Minnesota",2.6,70.0,0.8,18.7,0.6,6.5
0500000US27009,"Benton County, Minnesota",3.5,86.0,5.5,0.1,1.0,3.5
0500000US27011,"Big Stone County, Minnesota",2.7,93.6,0.3,0.2,0.7,2.2
0500000US27013,"Blue Earth County, Minnesota",4.8,84.4,4.8,0.2,2.3,3.4
0500000US27015,"Brown County, Minnesota",5.1,91.4,0.9,0.2,0.5,1.4
0500000US27017,"Carlton County, Minnesota",1.9,86.9,2.2,3.1,0.5,4.9
0500000US27019,"Carver County, Minnesota",5.1,85.5,1.6,0.1,3.3,3.9
0500000US27021,"Cass County, Minnesota",1.8,80.8,0.4,8.7,0.5,7.2
0500000US27023,"Chippewa County, Minnesota",10.6,82.1,0.5,1.4,1.4,1.2
0500000US27025,"Chisago County, Minnesota",2.8,89.8,1.2,0.4,2.0,3.3
0500000US27027,"Clay County, Minnesota",5.0,83.5,4.6,0.7,1.6,4.4
0500000US27029,"Clearwater County, Minnesota",0.9,83.6,0.2,6.8,0.8,7.3
0500000US27031,"Cook County, Minnesota",3.1,83.6,1.3,6.1,0.6,4.8
0500000US27033,"Cottonwood County, Minnesota",11.3,80.0,1.7,0.3,3.8,1.9
0500000US27035,"Crow Wing County, Minnesota",1.6,93.2,0.5,0.7,0.4,3.1
0500000US27037,"Dakota County, Minnesota",8.7,72.7,7.7,0.2,5.2,5.0
0500000US27039,"Dodge County, Minnesota",5.4,89.4,1.1,0.1,0.5,3.0
0500000US27041,"Douglas County, Minnesota",2.3,93.7,0.5,0.2,0.5,2.2
0500000US27043,"Faribault County, Minnesota",8.1,88.0,0.6,0.1,0.6,2.1
0500000US27045,"Fillmore County, Minnesota",2.0,94.3,0.5,0.1,0.7,2.0
0500000US27047,"Freeborn County, Minnesota",10.8,81.5,1.5,0.1,3.5,2.2
0500000US27049,"Goodhue County, Minnesota",4.1,89.1,1.5,0.8,0.7,3.1
0500000US27051,"Grant County, Minnesota",2.7,92.1,0.6,0.4,0.1,3.6
0500000US27053,"Hennepin County, Minnesota",7.8,65.2,13.3,0.4,7.0,5.5
0500000US27055,"Houston County, Minnesota",1.5,93.5,0.3,0.1,0.9,3.6
0500000US27057,"Hubbard County, Minnesota",2.6,89.7,0.5,1.8,0.4,4.1
0500000US27059,"Isanti County, Minnesota",2.6,90.8,0.9,0.4,1.9,3.3
0500000US27061,"Itasca County, Minnesota",1.5,88.4,0.8,2.6,0.4,5.9
0500000US27063,"Jackson County, Minnesota",4.9,89.8,0.5,0.0,1.3,3.3
0500000US27065,"Kanabec County, Minnesota",1.8,92.7,0.6,0.4,0.5,3.6
0500000US27067,"Kandiyohi County, Minnesota",14.7,75.4,5.1,0.4,1.3,2.6
0500000US27069,"Kittson County, Minnesota",2.6,93.0,0.2,0.3,0.4,3.4
0500000US27071,"Koochiching County, Minnesota",1.5,89.2,0.3,2.1,0.7,6.1
0500000US27073,"Lac qui Parle County, Minnesota",3.4,92.6,0.3,0.2,0.6,2.7
0500000US27075,"Lake County, Minnesota",1.5,94.3,0.2,0.4,0.5,3.0
0500000US27077,"Lake of the Woods County, Minnesota",1.6,87.7,0.3,2.0,0.2,8.1
0500000US27079,"Le Sueur County, Minnesota",6.9,89.0,0.8,0.2,0.5,2.4
0500000US27081,"Lincoln County, Minnesota",2.6,93.8,0.1,0.1,0.7,2.4
0500000US27083,"Lyon County, Minnesota",7.9,80.9,2.6,0.3,4.5,3.1
0500000US27085,"McLeod County, Minnesota",7.6,88.2,0.6,0.0,0.6,2.5
0500000US27087,"Mahnomen County, Minnesota",4.1,44.4,0.1,33.6,0.5,16.7
0500000US27089,"Marshall County, Minnesota",4.8,91.0,0.4,0.2,0.3,2.8
0500000US27091,"Martin County, Minnesota",7.2,88.2,0.9,0.1,0.5,2.1
0500000US27093,"Meeker County, Minnesota",4.4,92.2,0.3,0.1,0.3,2.3
0500000US27095,"Mille Lacs County, Minnesota",2.3,88.0,0.4,4.2,0.9,3.6
0500000US27097,"Morrison County, Minnesota",1.9,94.3,0.5,0.2,0.4,2.4
0500000US27099,"Mower County, Minnesota",13.6,72.5,3.4,0.1,6.2,2.9
0500000US27101,"Murray County, Minnesota",5.2,89.1,0.7,0.1,0.9,3.0
0500000US27103,"Nicollet County, Minnesota",5.4,85.5,4.5,0.3,1.6,2.3
0500000US27105,"Nobles County, Minnesota",34.5,52.2,4.6,0.3,4.2,3.8
0500000US27107,"Norman County, Minnesota",5.5,86.8,0.5,1.7,0.3,4.7
0500000US27109,"Olmsted County, Minnesota",6.0,75.3,7.5,0.1,6.4,4.3
0500000US27111,"Otter Tail County, Minnesota",4.0,90.5,1.1,0.2,0.6,3.3
0500000US27113,"Pennington County, Minnesota",4.9,87.8,0.6,0.4,1.5,4.2
0500000US27115,"Pine County, Minnesota",2.8,87.2,2.3,2.2,1.1,4.2
0500000US27117,"Pipestone County, Minnesota",8.6,84.1,1.2,0.9,1.1,3.9
0500000US27119,"Polk County, Minnesota",6.9,84.0,2.0,0.6,0.8,4.7
0500000US27121,"Pope County, Minnesota",2.1,93.7,0.6,0.1,0.7,2.6
0500000US27123,"Ramsey County, Minnesota",8.4,57.9,12.1,0.3,15.0,5.7
